cell #, vertex #, lat, lon
105, 02, 34.458336, -120.041672
105, 03, 34.375000, -120.041672
105, 04, 34.375000, -119.958328
105, 05, 34.458336, -119.958328
106, 01, 34.458336, -120.041672
106, 02, 34.458336, -120.125000
106, 03, 34.375000, -120.125000
106, 04, 34.375000, -120.041672
106, 05, 34.458336, -120.041672
107, 01, 34.458336, -120.125000
107, 02, 34.458336, -120.208328
107, 03, 34.375000, -120.208328
107, 04, 34.375000, -120.125000
107, 05, 34.458336, -120.125000
108, 01, 34.458336, -120.208328
108, 02, 34.458336, -120.291672
108, 03, 34.375000, -120.291672
108, 04, 34.375000, -120.208328
108, 05, 34.458336, -120.208328
109, 01, 34.458336, -120.291672
109, 02, 34.458336, -120.375000
109, 03, 34.375000, -120.375000
109, 04, 34.375000, -120.291672
109, 05, 34.458336, -120.291672
110, 01, 34.458336, -120.375000
110, 02, 34.458336, -120.458328
110, 03, 34.375000, -120.458328
110, 04, 34.375000, -120.375000
110, 05, 34.458336, -120.375000
111, 01, 34.458336, -120.458328
111, 02, 34.458336, -120.541672
111, 03, 34.375000, -120.541672
111, 04, 34.375000, -120.458328
111, 05, 34.458336, -120.458328
112, 01, 34.541664, -120.458328
112, 02, 34.541664, -120.541672
112, 03, 34.458336, -120.541672
112, 04, 34.458336, -120.458328
112, 05, 34.541664, -120.458328
113, 01, 34.541664, -120.541672
113, 02, 34.541664, -120.625000
113, 03, 34.458336, -120.625000
113, 04, 34.458336, -120.541672
113, 05, 34.541664, -120.541672
114, 01, 34.625000, -120.541672
114, 02, 34.625000, -120.625000
114, 03, 34.541664, -120.625000
114, 04, 34.541664, -120.541672
114, 05, 34.625000, -120.541672
115, 01, 34.625000, -120.625000
115, 02, 34.625000, -120.708328
115, 03, 34.541664, -120.708328
115, 04, 34.541664, -120.625000
115, 05, 34.625000, -120.625000
116, 01, 34.708336, -120.625000
116, 02, 34.708336, -120.708328
116, 03, 34.625000, -120.708328
116, 04, 34.625000, -120.625000
116, 05, 34.708336, -120.625000
117, 01, 34.791664, -120.625000
117, 02, 34.791664, -120.708328
117, 03, 34.708336, -120.708328
117, 04, 34.708336, -120.625000
117, 05, 34.791664, -120.625000
118, 01, 34.875000, -120.625000
118, 02, 34.875000, -120.708328
118, 03, 34.791664, -120.708328
118, 04, 34.791664, -120.625000
118, 05, 34.875000, -120.625000
119, 01, 34.958336, -120.625000
119, 02, 34.958336, -120.708328
119, 03, 34.875000, -120.708328
119, 04, 34.875000, -120.625000
119, 05, 34.958336, -120.625000
120, 01, 35.041664, -120.625000
120, 02, 35.041664, -120.708328
120, 03, 34.958336, -120.708328
120, 04, 34.958336, -120.625000
120, 05, 35.041664, -120.625000
121, 01, 35.125000, -120.625000
121, 02, 35.125000, -120.708328
121, 03, 35.041664, -120.708328
121, 04, 35.041664, -120.625000
121, 05, 35.125000, -120.625000
122, 01, 35.208336, -120.625000
122, 02, 35.208336, -120.708328
122, 03, 35.125000, -120.708328
122, 04, 35.125000, -120.625000
122, 05, 35.208336, -120.625000
123, 01, 35.208336, -120.708328
123, 02, 35.208336, -120.791672
123, 03, 35.125000, -120.791672
123, 04, 35.125000, -120.708328
123, 05, 35.208336, -120.708328
124, 01, 35.208336, -120.791672
124, 02, 35.208336, -120.875000
124, 03, 35.125000, -120.875000
124, 04, 35.125000, -120.791672
124, 05, 35.208336, -120.791672
125, 01, 35.208336, -120.875000
125, 02, 35.208336, -120.958328
125, 03, 35.125000, -120.958328
125, 04, 35.125000, -120.875000
125, 05, 35.208336, -120.875000
126, 01, 35.291664, -120.875000
126, 02, 35.291664, -120.958328
126, 03, 35.208336, -120.958328
126, 04, 35.208336, -120.875000
126, 05, 35.291664, -120.875000
127, 01, 35.375000, -120.875000
127, 02, 35.375000, -120.958328
127, 03, 35.291664, -120.958328
127, 04, 35.291664, -120.875000
127, 05, 35.375000, -120.875000
128, 01, 35.458336, -120.875000
128, 02, 35.458336, -120.958328
128, 03, 35.375000, -120.958328
128, 04, 35.375000, -120.875000
128, 05, 35.458336, -120.875000
129, 01, 35.458336, -120.958328
129, 02, 35.458336, -121.041672
129, 03, 35.375000, -121.041672
129, 04, 35.375000, -120.958328
129, 05, 35.458336, -120.958328
130, 01, 35.458336, -121.041672
130, 02, 35.458336, -121.125000
130, 03, 35.375000, -121.125000
130, 04, 35.375000, -121.041672
130, 05, 35.458336, -121.041672
131, 01, 35.541664, -121.041672
131, 02, 35.541664, -121.125000
131, 03, 35.458336, -121.125000
131, 04, 35.458336, -121.041672
131, 05, 35.541664, -121.041672
132, 01, 35.541664, -121.125000
132, 02, 35.541664, -121.208328
132, 03, 35.458336, -121.208328
132, 04, 35.458336, -121.125000
132, 05, 35.541664, -121.125000
133, 01, 35.625000, -121.125000
133, 02, 35.625000, -121.208328
133, 03, 35.541664, -121.208328
133, 04, 35.541664, -121.125000
133, 05, 35.625000, -121.125000
134, 01, 35.708336, -121.125000
134, 02, 35.708336, -121.208328
134, 03, 35.625000, -121.208328
134, 04, 35.625000, -121.125000
134, 05, 35.708336, -121.125000
135, 01, 35.708336, -121.208328
135, 02, 35.708336, -121.291672
135, 03, 35.625000, -121.291672
135, 04, 35.625000, -121.208328
135, 05, 35.708336, -121.208328
136, 01, 35.708336, -121.291672
136, 02, 35.708336, -121.375000
136, 03, 35.625000, -121.375000
136, 04, 35.625000, -121.291672
136, 05, 35.708336, -121.291672
137, 01, 35.791664, -121.291672
137, 02, 35.791664, -121.375000
137, 03, 35.708336, -121.375000
137, 04, 35.708336, -121.291672
137, 05, 35.791664, -121.291672
138, 01, 35.791664, -121.375000
138, 02, 35.791664, -121.458328
138, 03, 35.708336, -121.458328
138, 04, 35.708336, -121.375000
138, 05, 35.791664, -121.375000
139, 01, 35.875000, -121.375000
139, 02, 35.875000, -121.458328
139, 03, 35.791664, -121.458328
139, 04, 35.791664, -121.375000
139, 05, 35.875000, -121.375000
140, 01, 35.875000, -121.458328
140, 02, 35.875000, -121.541672
140, 03, 35.791664, -121.541672
140, 04, 35.791664, -121.458328
140, 05, 35.875000, -121.458328
141, 01, 35.958336, -121.458328
141, 02, 35.958336, -121.541672
141, 03, 35.875000, -121.541672
141, 04, 35.875000, -121.458328
141, 05, 35.958336, -121.458328
142, 01, 35.958336, -121.541672
142, 02, 35.958336, -121.625000
142, 03, 35.875000, -121.625000
142, 04, 35.875000, -121.541672
142, 05, 35.958336, -121.541672
143, 01, 36.041664, -121.541672
143, 02, 36.041664, -121.625000
143, 03, 35.958336, -121.625000
143, 04, 35.958336, -121.541672
143, 05, 36.041664, -121.541672
144, 01, 36.041664, -121.625000
144, 02, 36.041664, -121.708328
144, 03, 35.958336, -121.708328
144, 04, 35.958336, -121.625000
144, 05, 36.041664, -121.625000
145, 01, 36.125000, -121.625000
145, 02, 36.125000, -121.708328
145, 03, 36.041664, -121.708328
145, 04, 36.041664, -121.625000
145, 05, 36.125000, -121.625000
146, 01, 36.208336, -121.625000
146, 02, 36.208336, -121.708328
146, 03, 36.125000, -121.708328
146, 04, 36.125000, -121.625000
146, 05, 36.208336, -121.625000
147, 01, 36.208336, -121.708328
147, 02, 36.208336, -121.791672
147, 03, 36.125000, -121.791672
147, 04, 36.125000, -121.708328
147, 05, 36.208336, -121.708328
148, 01, 36.208336, -121.791672
148, 02, 36.208336, -121.875000
148, 03, 36.125000, -121.875000
148, 04, 36.125000, -121.791672
148, 05, 36.208336, -121.791672
149, 01, 36.291664, -121.791672
149, 02, 36.291664, -121.875000
149, 03, 36.208336, -121.875000
149, 04, 36.208336, -121.791672
149, 05, 36.291664, -121.791672
150, 01, 36.291664, -121.875000
150, 02, 36.291664, -121.958328
150, 03, 36.208336, -121.958328
150, 04, 36.208336, -121.875000
150, 05, 36.291664, -121.875000
151, 01, 36.375000, -121.875000
151, 02, 36.375000, -121.958328
151, 03, 36.291664, -121.958328
151, 04, 36.291664, -121.875000
151, 05, 36.375000, -121.875000
152, 01, 36.458336, -121.875000
152, 02, 36.458336, -121.958328
152, 03, 36.375000, -121.958328
152, 04, 36.375000, -121.875000
152, 05, 36.458336, -121.875000
153, 01, 36.458336, -121.958328
153, 02, 36.458336, -122.041672
153, 03, 36.375000, -122.041672
153, 04, 36.375000, -121.958328
153, 05, 36.458336, -121.958328
154, 01, 36.541664, -121.958328
154, 02, 36.541664, -122.041672
154, 03, 36.458336, -122.041672
154, 04, 36.458336, -121.958328
154, 05, 36.541664, -121.958328
155, 01, 36.625000, -121.958328
155, 02, 36.625000, -122.041672
155, 03, 36.541664, -122.041672
155, 04, 36.541664, -121.958328
155, 05, 36.625000, -121.958328
156, 01, 36.625000, -121.875000
156, 02, 36.625000, -121.958328
156, 03, 36.541664, -121.958328
156, 04, 36.541664, -121.875000
156, 05, 36.625000, -121.875000
157, 01, 36.708336, -121.875000
157, 02, 36.708336, -121.958328
157, 03, 36.625000, -121.958328
157, 04, 36.625000, -121.875000
157, 05, 36.708336, -121.875000
158, 01, 36.708336, -121.791672
158, 02, 36.708336, -121.875000
158, 03, 36.625000, -121.875000
158, 04, 36.625000, -121.791672
158, 05, 36.708336, -121.791672
159, 01, 36.708336, -121.708328
159, 02, 36.708336, -121.791672
159, 03, 36.625000, -121.791672
159, 04, 36.625000, -121.708328
159, 05, 36.708336, -121.708328
160, 01, 36.791664, -121.708328
160, 02, 36.791664, -121.791672
160, 03, 36.708336, -121.791672
160, 04, 36.708336, -121.708328
160, 05, 36.791664, -121.708328
161, 01, 36.875000, -121.708328
161, 02, 36.875000, -121.791672
161, 03, 36.791664, -121.791672
161, 04, 36.791664, -121.708328
161, 05, 36.875000, -121.708328
162, 01, 36.875000, -121.791672
162, 02, 36.875000, -121.875000
162, 03, 36.791664, -121.875000
162, 04, 36.791664, -121.791672
162, 05, 36.875000, -121.791672
163, 01, 36.958336, -121.791672
163, 02, 36.958336, -121.875000
163, 03, 36.875000, -121.875000
163, 04, 36.875000, -121.791672
163, 05, 36.958336, -121.791672
164, 01, 37.041664, -121.791672
164, 02, 37.041664, -121.875000
164, 03, 36.958336, -121.875000
164, 04, 36.958336, -121.791672
