cell #, vertex #, lat, lon
054, 11, 40.666668, -124.393180
054, 12, 40.625000, -124.291672
055, 01, 40.875000, -124.125000
055, 02, 40.875000, -124.041672
055, 03, 40.958336, -124.041672
055, 04, 41.041664, -124.041672
055, 05, 41.125000, -124.041672
055, 06, 41.166668, -124.144802
055, 07, 41.083332, -124.144802
055, 08, 41.000000, -124.146935
055, 09, 40.980270, -124.166664
055, 10, 40.916668, -124.232601
055, 11, 40.833332, -124.230270
055, 12, 40.875000, -124.125000
056, 01, 41.125000, -124.041672
056, 02, 41.208336, -124.041672
056, 03, 41.291664, -124.041672
056, 04, 41.375000, -124.041672
056, 05, 41.458336, -124.041672
056, 06, 41.541664, -124.041672
056, 07, 41.500000, -124.149267
056, 08, 41.416668, -124.146935
056, 09, 41.333332, -124.146935
056, 10, 41.250000, -124.144802
056, 11, 41.166668, -124.144802
056, 12, 41.125000, -124.041672
057, 01, 41.541664, -124.041672
057, 02, 41.625000, -124.041672
057, 03, 41.625000, -124.125000
057, 04, 41.708336, -124.125000
057, 05, 41.791664, -124.125000
057, 06, 41.791664, -124.208328
057, 07, 41.750000, -124.312087
057, 08, 41.685458, -124.250000
057, 09, 41.666668, -124.232601
057, 10, 41.583332, -124.232601
057, 11, 41.517398, -124.166664
057, 12, 41.500000, -124.149267
057, 13, 41.541664, -124.041672
058, 01, 41.791664, -124.208328
058, 02, 41.875000, -124.208328
058, 03, 41.958336, -124.208328
058, 04, 42.041664, -124.208328
058, 05, 42.041664, -124.291672
058, 06, 42.083332, -124.395417
058, 07, 42.000000, -124.399267
058, 08, 41.934066, -124.333336
058, 09, 41.916668, -124.315937
058, 10, 41.833332, -124.315937
058, 11, 41.750000, -124.312087
058, 12, 41.791664, -124.208328
059, 01, 42.041664, -124.291672
059, 02, 42.125000, -124.291672
059, 03, 42.208336, -124.291672
059, 04, 42.208336, -124.375000
059, 05, 42.291664, -124.375000
059, 06, 42.333332, -124.482601
059, 07, 42.250000, -124.482601
059, 08, 42.166668, -124.482601
059, 09, 42.103063, -124.416664
059, 10, 42.083332, -124.395417
059, 11, 42.041664, -124.291672
060, 01, 42.291664, -124.375000
060, 02, 42.375000, -124.375000
060, 03, 42.458336, -124.375000
060, 04, 42.541664, -124.375000
060, 05, 42.625000, -124.375000
060, 06, 42.708336, -124.375000
060, 07, 42.600731, -124.500000
060, 08, 42.583332, -124.482601
060, 09, 42.500000, -124.482601
060, 10, 42.416668, -124.482601
060, 11, 42.333332, -124.482601
060, 12, 42.291664, -124.375000
061, 01, 42.708336, -124.375000
061, 02, 42.708336, -124.458328
061, 03, 42.791664, -124.458328
061, 04, 42.875000, -124.458328
061, 05, 42.875000, -124.375000
061, 06, 42.982602, -124.500000
061, 07, 42.916668, -124.565937
061, 08, 42.833332, -124.568497
061, 09, 42.750000, -124.565937
061, 10, 42.666668, -124.565937
061, 11, 42.600731, -124.500000
061, 12, 42.708336, -124.375000
062, 01, 42.875000, -124.375000
062, 02, 42.958336, -124.375000
062, 03, 43.041664, -124.375000
062, 04, 43.125000, -124.375000
062, 05, 43.208336, -124.375000
062, 06, 43.250000, -124.481209
062, 07, 43.166668, -124.482601
062, 08, 43.083332, -124.485161
062, 09, 43.000000, -124.481209
062, 10, 42.982602, -124.500000
062, 11, 42.875000, -124.375000
063, 01, 43.208336, -124.375000
063, 02, 43.208336, -124.291672
063, 03, 43.291664, -124.291672
063, 04, 43.375000, -124.291672
063, 05, 43.375000, -124.208328
063, 06, 43.481210, -124.333336
063, 07, 43.416668, -124.397875
063, 08, 43.333332, -124.399267
063, 09, 43.314542, -124.416664
063, 10, 43.250000, -124.481209
063, 11, 43.208336, -124.375000
064, 01, 43.375000, -124.208328
064, 02, 43.458336, -124.208328
064, 03, 43.541664, -124.208328
064, 04, 43.541664, -124.125000
064, 05, 43.625000, -124.125000
064, 06, 43.708336, -124.125000
064, 07, 43.666668, -124.232601
064, 08, 43.649269, -124.250000
064, 09, 43.583332, -124.315937
064, 10, 43.500000, -124.315937
064, 11, 43.481210, -124.333336
064, 12, 43.375000, -124.208328
065, 01, 43.708336, -124.125000
065, 02, 43.791664, -124.125000
065, 03, 43.875000, -124.125000
065, 04, 43.958336, -124.125000
065, 05, 44.041664, -124.125000
065, 06, 44.083332, -124.232601
065, 07, 44.000000, -124.232601
065, 08, 43.916668, -124.235161
065, 09, 43.833332, -124.232601
065, 10, 43.750000, -124.235161
065, 11, 43.666668, -124.232601
065, 12, 43.708336, -124.125000
066, 01, 44.041664, -124.125000
066, 02, 44.125000, -124.125000
066, 03, 44.208336, -124.125000
066, 04, 44.291664, -124.125000
066, 05, 44.375000, -124.125000
066, 06, 44.375000, -124.041672
066, 07, 44.458336, -124.041672
066, 08, 44.500000, -124.154651
066, 09, 44.487987, -124.166664
066, 10, 44.416668, -124.237986
066, 11, 44.333332, -124.233924
066, 12, 44.250000, -124.232601
066, 13, 44.166668, -124.232601
066, 14, 44.083332, -124.232601
066, 15, 44.041664, -124.125000
067, 01, 44.458336, -124.041672
067, 02, 44.541664, -124.041672
067, 03, 44.625000, -124.041672
067, 04, 44.625000, -123.958328
067, 05, 44.708336, -123.958328
067, 06, 44.750000, -124.071322
067, 07, 44.737987, -124.083336
067, 08, 44.666668, -124.154651
067, 09, 44.583332, -124.154651
067, 10, 44.500000, -124.154651
067, 11, 44.458336, -124.041672
068, 01, 44.708336, -123.958328
068, 02, 44.791664, -123.958328
068, 03, 44.875000, -123.958328
068, 04, 44.958336, -123.958328
068, 05, 45.041664, -123.958328
068, 06, 45.083332, -124.067260
068, 07, 45.000000, -124.071322
068, 08, 44.916668, -124.071322
068, 09, 44.833332, -124.071322
068, 10, 44.750000, -124.071322
068, 11, 44.708336, -123.958328
069, 01, 45.041664, -123.958328
069, 02, 45.125000, -123.958328
069, 03, 45.208336, -123.958328
